DQAID,WID,TSN,T7_1,T7_2,T7_3,T7_4,T7_5,T7_6,T7_7,T7_8,T7_9,T7_10,T7_11,LAST SYNC DATE
3315211515,10002511,1,3,1,1,4,2,1,3,8,2,,,23/02/2019,
3315582051,10006457,1,1,1,1,6,1,3,3,8,2,2,2,16/04/2018,
3315180442,10012511,1,5,1,1,4,2,1,3,12,2,,,11/04/2018,
3315803473,10003783,1,2,1,1,9,1,6,3,8,2,1,1,02/05/2018,
3315612246,10004400,1,4,1,2,4,1,6,3,8,2,2,2,23/06/2018,
3315892530,10004485,1,4,1,1,4,1,1,3,40,1,1,1,26/10/2018,
3315940097,10003609,1,4,1,1,9,1,6,3,13,2,1,1,05/09/2018,
3315138540,10006113,1,3,1,1,4,1,2,1,3,1,2,,15/03/2019,
3315520945,10003658,1,6,1,1,4,2,1,3,8,1,2,2,27/03/2019,
3315745186,10014772,1,6,1,1,4,2,1,3,8,2,2,2,23/04/2019,
3315449859,10019450,1,4,1,1,4,2,1,1,3,2,2,2,19/01/2019,
3315007785,10027955,1,6,1,1,4,1,1,3,36,2,2,2,06/03/2018,
3316516493,10033201,1,6,1,1,4,2,1,3,8,2,2,2,04/01/2018,
3216958450,10031183,1,4,1,1,9,1,6,3,14,1,2,2,02/05/2018,
3315957167,10009398,1,2,1,1,4,1,1,1,3,1,2,2,19/02/2018,
3315832927,10027524,1,6,1,1,4,2,1,1,3,2,2,2,04/01/2019,
3315738990,10008411,1,3,1,1,4,2,1,1,3,2,2,2,05/11/2018,
3315561529,10027616,1,3,1,1,4,2,1,3,11,2,2,2,24/10/2017,
3315488708,10014396,1,3,1,1,9,1,6,1,1,2,1,1,02/05/2018,
3315904979,10017853,1,5,1,1,5,1,2,3,14,2,2,2,04/09/2017,
3315905708,10014652,1,5,1,1,4,1,1,3,14,2,2,2,21/03/2018,
3315094894,10000587,1,5,1,1,4,1,1,3,11,1,2,,30/01/2018,
3216045523,10033693,1,2,1,1,9,1,6,1,3,2,2,2,02/05/2018,
3315625214,10019639,1,4,1,1,3,1,1,1,3,2,2,2,29/01/2019,
3315546323,10009144,1,4,1,1,1,2,1,1,2,2,2,2,04/01/2019,
3315600444,10017569,1,5,1,1,7,1,1,1,5,2,2,2,11/02/2019,
3315685548,10017552,1,4,1,1,1,2,1,3,11,2,2,2,04/01/2018,
3315698626,10028871,1,5,1,1,5,2,1,1,5,2,2,2,04/01/2018,
3315335575,10028679,1,3,1,1,10,1,6,3,12,2,1,1,02/05/2018,
3315196061,10028872,1,3,1,1,7,1,2,1,2,2,2,2,11/02/2018,
3315446757,10025252,1,5,1,1,4,2,1,3,31,2,,,09/02/2018,
3315034807,10025233,1,3,1,1,4,2,1,3,31,2,,,09/02/2018,
3316620656,10035771,1,5,1,1,2,1,2,3,13,1,2,2,23/12/2017,
3315821466,10018043,1,5,1,1,4,2,1,3,8,1,2,2,31/08/2018,
3216036789,10036570,1,4,1,1,1,1,1,1,1,2,2,2,14/01/2019,
3315077677,10026781,1,3,1,1,5,1,6,3,13,2,2,2,04/01/2018,
3315610860,10026729,1,6,1,1,4,1,1,3,13,2,2,2,07/11/2017,
3315269277,10026647,1,6,1,1,4,1,1,3,13,2,2,2,18/09/2018,
3315773189,10026723,1,4,1,1,5,1,6,3,13,2,2,2,18/10/2017,
3315238103,10026957,1,6,1,1,1,1,1,3,13,2,2,2,11/02/2019,
3216158550,10034859,1,5,1,1,1,2,1,3,12,1,2,2,04/10/2018,
3315245514,10010673,1,5,1,1,4,2,1,3,12,2,,,03/11/2018,
3315996983,10019994,1,5,1,1,1,1,1,1,3,2,2,2,07/02/2019,
3315192327,10020041,1,5,1,1,4,1,6,1,5,2,1,1,04/01/2018,
3315301888,10020007,1,5,1,1,4,1,1,3,22,2,2,2,26/10/2018,
3315344762,10024993,1,5,1,1,2,1,1,3,13,2,2,2,03/04/2018,
3315187792,10025104,1,5,1,1,3,1,1,3,22,2,2,2,04/01/2018,
3315740595,10024181,1,3,1,1,2,1,2,3,13,1,2,2,09/02/2018,
3315128438,10024472,1,4,1,1,2,1,2,1,4,2,2,2,25/04/2019,
3315930423,10024487,1,5,1,1,2,1,1,3,22,2,2,2,03/02/2018,
3315335185,10025106,1,4,1,1,2,1,1,1,3,2,2,2,04/01/2019,
3216375664,10034538,1,5,1,1,4,2,1,3,22,2,2,2,18/02/2019,
3216783332,10034766,1,3,1,1,2,1,6,3,22,2,2,2,30/01/2019,
3216316363,10035582,1,3,1,1,9,1,2,3,12,1,1,2,02/05/2018,
3315791306,10016175,1,2,1,1,5,2,6,3,12,2,1,,23/04/2019,
3315400456,10020551,1,5,1,2,2,2,1,3,13,2,,,29/01/2018,
3315059064,10023885,1,2,1,1,9,2,6,3,15,2,1,1,23/04/2019,
3315449263,10028083,1,1,1,1,1,2,1,3,13,2,1,1,07/02/2019,
3315390107,10027171,1,5,1,1,10,2,6,3,8,2,1,1,02/05/2018,
3315877856,10026856,1,3,1,1,2,1,2,1,2,2,1,1,11/03/2019,
3315188124,10027167,1,5,1,1,1,2,1,1,5,2,2,2,10/04/2019,
3315087574,10028105,1,3,1,1,9,2,6,3,8,2,1,1,02/05/2018,
3315304954,10028016,1,2,1,1,7,1,2,1,5,2,1,1,04/01/2018,
3315363957,10028490,1,4,1,1,5,2,6,3,8,2,1,,28/11/2018,
3315013532,10024725,1,3,1,1,10,1,6,3,18,2,1,1,02/05/2018,
3315425126,10026129,1,4,1,1,5,1,1,1,1,2,1,,13/03/2019,
3315652675,10026427,1,3,1,1,5,1,6,3,8,2,1,1,08/03/2019,
3315742746,10026402,1,5,1,1,4,2,1,3,8,2,1,,15/04/2019,
3315630084,10028551,1,5,1,1,4,2,1,3,8,2,1,1,06/06/2018,
3315944476,10017117,1,4,1,1,5,1,6,3,26,2,,,11/03/2019,
3315881699,10017150,1,5,1,1,4,1,1,3,21,2,,,04/04/2019,
3315759059,10029027,1,5,1,1,4,2,3,1,2,2,,,04/01/2018,
3216041207,10035337,1,3,1,1,6,2,1,3,12,2,,,05/11/2018,
3216321527,10035166,1,3,1,1,4,2,1,1,4,2,,,12/04/2018,
3216566418,10035186,1,5,1,1,4,2,3,1,5,2,,,04/01/2018,
3315722537,10004353,1,5,1,1,6,1,3,3,14,1,2,,27/02/2018,
3315897117,10002916,1,5,1,1,2,2,3,3,8,2,,,05/03/2019,
3315589853,10027356,1,4,1,1,3,1,1,3,23,2,2,2,04/03/2018,
3315739353,10027319,1,5,1,1,4,1,1,3,23,2,2,2,31/10/2018,
3315401712,10027329,1,4,1,1,3,2,1,3,23,2,2,2,04/03/2018,
3315750046,10027316,1,4,1,1,2,1,1,3,23,2,2,2,25/03/2019,
3315902479,10027317,1,5,1,1,3,2,1,3,23,1,2,2,05/03/2018,
3315727640,10008562,1,5,1,1,4,2,1,1,3,1,2,2,04/01/2018,
3315663359,10024631,1,5,1,1,4,2,1,1,3,2,2,2,14/02/2018,
3315017441,10024778,1,5,1,1,2,2,1,3,11,2,2,,04/01/2019,
3315189099,10024845,1,4,1,1,4,2,1,1,3,2,2,2,10/02/2018,
3315182983,10024696,1,6,1,1,1,2,1,1,4,2,,,11/03/2019,
3315065913,10025643,1,4,1,1,4,1,2,3,11,2,2,2,18/09/2017,
3315202053,10024750,1,5,1,1,4,2,1,3,11,2,2,2,03/02/2018,
3315230633,10032650,1,4,1,1,4,2,1,3,11,2,2,2,29/03/2019,
3316257646,10032655,1,6,1,1,4,2,1,3,11,2,2,2,04/01/2018,
3316794325,10032687,1,3,1,1,4,1,6,3,11,2,1,,12/01/2019,
3316332928,10033330,1,3,1,1,4,1,1,3,15,1,2,2,07/03/2018,
3315424997,10030009,1,4,1,1,3,1,1,1,1,2,2,1,08/02/2019,
3315121852,10008723,1,2,1,1,10,2,6,3,11,2,2,1,29/03/2019,
3315991809,10019957,1,4,1,1,3,1,1,1,4,2,,,24/08/2018,
3315468082,10009814,1,5,1,1,1,1,1,3,13,1,2,2,27/01/2018,
3315042070,10014315,1,2,1,1,2,2,6,1,4,2,2,1,12/02/2018,
3315644761,10026851,1,3,1,1,6,1,2,3,13,2,2,2,22/08/2017,
3316285147,10035734,1,3,1,1,3,1,6,3,8,2,2,2,15/02/2018,
3316465456,10035725,1,3,1,1,9,1,6,3,14,2,1,2,02/05/2018,
3216748771,10035109,1,2,1,1,5,2,6,3,12,2,,,01/02/2018,
3315859491,10011199,1,3,1,1,4,1,1,3,11,1,2,2,14/04/2018,
3216883901,10035180,1,6,1,1,4,1,1,3,8,2,2,,20/02/2018,
3216874349,10032697,1,6,1,1,4,2,1,3,15,2,2,2,09/03/2019,
3216146350,10034414,1,4,1,1,2,1,1,3,13,2,2,2,18/04/2019,
3216179671,10034709,1,5,1,1,4,2,1,3,29,2,2,2,04/01/2018,
3216484337,10034372,1,5,1,1,4,1,1,3,29,2,2,2,27/04/2019,
3216272328,10034129,1,6,1,1,3,1,1,3,29,2,2,2,15/02/2019,
3216622015,10034290,1,6,1,1,8,1,1,3,29,2,2,2,09/03/2019,
3216813368,10034100,1,5,1,1,4,2,1,3,29,2,2,2,25/04/2019,
3315650954,10017081,1,5,1,1,1,2,1,1,2,2,2,2,13/03/2019,
3315774461,10017010,1,4,1,1,4,1,1,3,8,2,2,2,05/04/2019,
3315566688,10017113,1,3,1,1,1,2,1,1,2,2,2,2,13/03/2019,
3315591091,10017252,1,5,1,1,4,1,1,3,8,2,2,2,10/03/2019,
3216130787,10031975,1,1,1,1,9,1,6,1,2,2,1,1,07/10/2018,
3216459357,10030875,1,3,1,1,9,1,6,3,8,1,1,,02/05/2018,
3216077165,10031007,1,5,1,1,4,2,1,1,4,1,1,1,28/12/2018,
3216268896,10030823,1,5,1,1,3,2,1,3,18,1,1,1,11/03/2019,
3315393606,10016553,1,5,1,1,4,1,1,3,26,2,,,16/04/2018,
3315678146,10007153,1,4,1,1,4,2,1,1,1,2,,,07/04/2019,
3315048792,10007039,1,5,1,1,7,2,1,1,2,2,,,29/06/2018,
3315925628,10009450,1,4,1,1,4,2,1,3,13,2,,,04/01/2018,
3315863090,10008923,1,4,1,1,6,2,1,3,12,2,2,2,15/09/2018,
3315083019,10006729,1,4,1,1,5,2,1,3,8,2,,,07/04/2019,
3315018243,10008837,1,3,1,1,3,2,1,3,8,2,,,29/12/2018,
3315742104,10008339,1,4,1,1,6,2,1,3,,2,,,29/10/2018,
3315643658,10008320,1,4,1,1,2,2,1,3,8,2,,,09/02/2018,
3315661998,10009046,1,5,1,1,6,2,1,3,8,2,1,1,21/03/2019,
3315829811,10033881,1,5,1,1,3,2,2,3,12,2,2,2,04/01/2018,
3315934100,10033879,1,4,1,1,4,2,1,3,8,2,,,11/04/2019,
3315470589,10034312,1,2,1,1,5,1,2,3,8,2,2,2,29/10/2018,
3316261247,10033885,1,2,1,1,3,2,1,3,27,2,2,2,04/01/2018,
3315130740,10012537,1,4,1,1,4,1,1,1,3,1,2,2,30/01/2019,
3315490552,10010802,1,5,1,1,1,2,1,1,3,2,2,2,30/01/2019,
3315506189,10010774,1,4,1,1,4,2,1,1,3,2,2,2,27/03/2019,
3315339989,10012350,1,4,1,1,1,2,1,1,3,2,2,2,04/01/2018,
3315208520,10019498,1,5,1,1,4,2,1,1,3,2,2,2,09/02/2017,
3315875291,10024012,1,5,1,1,4,2,1,1,3,2,2,2,10/02/2018,
3315897762,10019478,1,4,1,1,4,1,2,1,3,1,2,2,02/07/2018,
3315021059,10028341,1,3,1,2,1,2,1,1,3,2,2,2,09/02/2017,
3315697919,10027923,1,6,1,1,1,2,1,1,3,2,2,2,04/01/2018,
3315889481,10028635,1,2,1,1,1,2,1,1,3,2,2,2,21/01/2019,
3315009884,10013007,1,6,1,1,6,1,2,3,15,2,2,2,04/01/2019,
3315112380,10016632,1,4,1,1,4,1,1,3,40,2,2,2,06/01/2019,
3315587893,10016776,1,2,1,1,9,1,1,3,22,2,1,2,22/05/2018,
3315527696,10016671,1,4,1,1,10,1,6,3,12,2,1,2,02/05/2018,
3216543515,10031720,1,5,1,1,1,2,1,3,23,2,2,2,27/12/2018,
3216567852,10033696,1,5,1,1,4,1,1,3,23,2,1,1,17/02/2018,
3315830013,10030659,1,4,1,1,9,1,6,3,23,2,2,,02/05/2018,
3315334266,10030632,1,4,1,1,9,1,6,1,6,2,2,2,02/05/2018,
3315823255,10030641,1,4,1,1,2,2,1,3,8,2,2,2,06/12/2018,
3315115663,10030631,1,5,1,1,2,2,1,3,23,2,2,2,14/02/2018,
3315376216,10030667,1,4,1,1,1,1,6,3,23,1,1,1,04/12/2018,
3315888920,10004459,1,2,1,1,9,1,1,1,2,1,2,2,02/05/2018,
3216150560,10035745,1,5,1,1,4,2,1,3,14,2,2,2,12/02/2018,
3216668468,10031426,1,6,1,1,8,1,5,3,14,1,2,2,21/04/2019,
3216471376,10031592,1,5,1,1,4,1,5,3,15,1,,,05/02/2018,
3216053291,10036092,1,4,1,1,9,1,6,3,14,1,1,2,02/05/2018,
3216390177,10035747,1,5,1,1,4,1,1,3,14,2,2,2,09/02/2019,
3315738617,10025873,1,5,1,1,4,1,1,1,2,1,2,2,04/01/2018,
3315689914,10024620,1,4,1,1,4,1,1,3,11,2,2,,04/01/2019,
3315897283,10025785,1,4,1,1,3,2,1,3,11,2,2,,31/01/2018,
3315979099,10025877,1,3,1,1,5,2,6,1,6,2,2,1,21/02/2018,
3315352027,10025780,1,3,1,1,7,2,6,1,4,2,2,,29/12/2018,
3315321881,10025783,1,2,1,1,9,2,6,1,5,2,1,1,02/05/2018,
3315943161,10026947,1,4,1,1,4,1,1,3,11,2,2,,08/02/2018,
3315026624,10019551,1,4,1,1,9,1,6,3,13,2,2,2,10/04/2019,
3315761689,10023793,1,4,1,1,9,1,2,3,11,2,1,1,16/03/2019,
3216892451,10031967,1,4,1,1,4,1,1,3,12,1,2,,21/08/2018,
3216025584,10032037,1,2,1,1,9,1,6,1,4,1,2,1,08/04/2019,
3216538917,10032221,1,2,1,1,9,1,6,1,5,1,2,,30/10/2018,
3216250909,10032052,1,5,1,1,4,1,1,1,4,1,2,,31/03/2019,
3216774544,10032051,1,5,1,1,1,2,1,3,12,2,2,2,04/01/2019,
3315488601,10025653,1,2,1,1,10,1,6,1,4,2,2,2,02/05/2018,
3315256155,10029009,1,5,1,1,2,1,1,1,2,2,2,2,15/03/2019,
3315566393,10028127,1,6,1,1,4,2,1,3,12,2,,,18/03/2019,
3315834081,10010905,1,6,1,1,3,2,1,3,11,2,2,,29/01/2018,
3315387120,10016077,1,1,1,1,7,1,5,3,11,2,1,1,04/01/2018,
3315365254,10016022,1,6,1,1,4,2,1,3,15,2,,,23/04/2018,
3315422393,10015994,1,4,1,1,1,1,1,3,11,2,2,2,29/01/2018,
3315331749,10031352,1,5,1,1,1,2,1,3,15,2,,,04/01/2018,
3315770429,10026648,1,6,1,1,2,2,1,3,15,2,,,04/03/2019,
3216658302,10032994,1,5,1,1,1,2,1,3,15,2,,,28/08/2017,
3315571239,10012659,1,5,1,1,4,2,1,3,12,2,2,2,01/02/2018,
3315193731,10012799,1,5,1,1,4,1,1,3,12,2,,,22/03/2019,
3216345037,10035572,1,4,1,1,3,1,2,1,5,2,2,2,27/03/2019,
3315972098,10016480,1,4,1,1,7,1,5,1,3,2,2,2,01/02/2019,
3315328057,10016487,1,4,1,1,9,1,6,1,2,1,2,2,02/05/2018,
3315379293,10016528,1,5,1,1,4,1,1,1,1,2,2,2,21/02/2019,
3315724197,10016532,1,4,1,1,7,1,6,1,2,2,2,2,05/04/2019,
3218832180,10067769,1,2,1,1,9,2,6,1,2,2,1,2,14/02/2019,
3218177985,10067704,1,3,1,1,9,1,2,3,11,2,2,1,12/02/2019,
3218016529,10070190,1,2,1,1,9,1,6,3,11,2,2,2,02/04/2019,
3315603405,10017183,1,6,1,1,1,2,1,1,2,2,2,2,10/03/2019,
3315372312,10017375,1,5,1,1,1,2,1,3,8,2,2,2,28/03/2019,
3315762932,10017215,1,4,1,1,9,2,6,1,2,2,2,2,10/03/2019,
3315025890,10017158,1,5,1,1,1,2,1,3,40,2,2,2,13/03/2019,
3315369656,10017262,1,3,1,1,5,1,6,3,40,1,2,2,28/03/2019,
3315089706,10017300,1,3,1,1,5,1,6,3,8,2,2,2,19/04/2019,
3315562376,10017291,1,5,1,1,4,1,1,3,8,2,2,2,05/04/2019,
3315071090,10017192,1,5,1,1,5,1,1,3,8,2,2,2,10/03/2019,
3315096086,10017208,1,5,1,1,4,2,1,3,15,2,2,2,10/03/2019,
3315079784,10023400,1,5,1,1,1,2,1,3,8,2,2,2,28/03/2019,
3315428570,10026135,1,4,1,1,1,2,1,1,1,2,2,2,28/03/2019,
3315760386,10027581,1,4,1,1,1,2,1,3,8,2,2,2,17/03/2019,
3315827558,10025540,1,6,1,1,1,2,1,3,8,2,2,2,28/03/2019,
3315789142,10005228,1,5,1,1,4,2,1,3,11,2,,,05/12/2018,
3216831062,10035283,1,2,1,1,7,1,2,1,5,1,1,2,09/02/2017,
3216335501,10035007,1,6,1,1,3,2,1,1,5,1,2,2,28/09/2017,
3216055980,10035104,1,5,1,1,5,2,1,1,2,2,2,2,25/10/2018,
3216523311,10035580,1,6,1,1,5,1,1,1,4,1,2,2,06/10/2017,
3315175923,10000893,1,5,1,1,5,1,1,1,5,1,,,27/02/2019,
3315994172,10002633,1,6,1,1,1,2,1,3,8,2,1,1,13/03/2019,
3315748569,10011269,1,5,1,1,5,1,1,3,15,1,1,,05/02/2018,
3315955507,10024551,1,4,1,1,10,1,2,1,2,1,1,1,15/12/2018,
3315635300,10002631,1,3,1,1,2,1,2,3,8,2,2,2,12/04/2018,
3315931057,10002477,1,5,1,1,5,1,1,3,8,1,1,1,25/07/2018,
3315819904,10004646,1,3,1,1,9,1,2,3,18,2,1,1,13/03/2019,
3315235234,10031239,1,2,1,1,5,1,2,3,26,2,2,2,04/01/2019,
3315705295,10004845,1,6,1,1,1,2,1,3,14,1,2,2,15/10/2018,
3315734334,10002949,1,4,1,1,4,2,1,3,8,2,2,2,02/02/2018,
3315617844,10005874,1,5,1,1,2,2,1,3,8,1,2,2,10/04/2019,
3315536433,10004609,1,5,1,1,4,1,1,3,8,2,2,2,10/04/2019,
3316474750,10034338,1,3,1,1,4,2,1,1,4,2,2,2,08/03/2018,
3315015468,10011070,1,4,1,1,4,2,1,1,3,2,2,2,29/01/2019,
3315644570,10010897,1,3,1,1,2,1,1,1,3,1,2,2,29/01/2019,
3315435397,10010968,1,5,1,1,4,2,1,1,3,2,2,2,04/01/2018,
3315248499,10011099,1,3,1,1,5,1,1,1,3,1,2,2,02/04/2019,
3315315686,10011129,1,5,1,1,1,1,1,1,3,1,,,02/04/2019,
3315996588,10023824,1,5,1,1,9,1,6,1,3,2,2,2,02/05/2018,
3315080759,10019634,1,4,1,1,4,1,1,1,4,2,2,2,20/04/2019,
3315611412,10019586,1,4,1,1,4,2,1,1,3,2,2,2,17/03/2019,
3315172637,10022708,1,4,1,1,5,1,2,1,4,1,2,2,06/04/2019,
3315200444,10022566,1,3,1,1,2,1,1,1,5,2,2,1,24/02/2019,
3315115058,10013841,1,4,1,1,5,1,1,3,40,2,2,2,16/03/2019,
3315354136,10013866,1,4,1,1,5,1,1,1,4,2,2,2,16/03/2019,
3315390832,10013834,1,4,1,1,5,1,1,3,40,2,2,2,12/10/2017,
3315013595,10013813,1,4,1,1,5,1,1,3,40,2,2,2,10/02/2018,
3315296713,10013820,1,2,1,1,5,1,2,3,40,2,2,2,16/02/2019,
3315968490,10013855,1,2,1,1,5,1,2,1,1,2,2,2,18/01/2019,
3315417634,10020311,1,4,1,1,9,1,6,1,1,1,2,2,02/05/2018,
3315679548,10013805,1,4,1,1,5,1,2,1,4,1,2,1,10/04/2019,
3315742259,10003310,1,5,1,1,5,2,1,1,4,1,1,2,02/02/2018,
3315184514,10019767,1,5,1,1,1,2,1,1,4,2,2,2,22/02/2017,
3316056242,10034498,1,6,1,1,9,2,1,1,4,2,2,2,02/05/2018,
3315958152,10028449,1,5,1,1,4,2,1,1,4,2,,,20/02/2018,
3315784613,10028452,1,3,1,1,4,1,1,1,3,2,2,2,04/01/2019,
3315441136,10028056,1,4,1,1,1,2,1,1,3,2,2,2,04/01/2018,
3315294056,10028117,1,5,1,1,4,1,1,1,3,2,2,2,12/03/2019,
3315008636,10028068,1,6,1,1,3,2,1,1,2,2,,,27/02/2018,
3315083566,10024393,1,3,1,1,9,1,2,3,11,1,2,2,02/05/2018,
3216437818,10034214,1,5,1,1,8,1,2,3,15,2,2,2,18/04/2019,
3216944747,10035359,1,3,1,2,5,2,1,3,15,2,2,2,01/09/2017,
3216775394,10036039,1,6,1,1,4,2,1,3,15,2,2,2,01/04/2019,
3216877926,10035743,1,1,1,1,9,2,2,3,14,2,2,2,24/01/2019,
3216821572,10032694,1,5,1,1,4,1,1,3,14,1,2,2,16/03/2019,
3315773035,10009399,1,5,1,1,4,1,1,1,3,2,2,2,05/03/2018,
3315529692,10007948,1,6,1,1,4,2,1,3,15,2,2,2,24/04/2018,
3315492495,10007337,1,4,1,1,4,1,1,1,3,2,2,2,30/01/2018,
3216915288,10030525,1,5,1,1,2,2,1,3,15,2,2,2,24/09/2017,
3216988407,10033393,1,6,1,1,4,1,1,3,15,2,2,2,21/06/2018,
3315262246,10002099,1,5,1,1,4,1,1,1,4,2,,,13/02/2019,
3315566494,10000987,1,1,1,1,6,1,6,3,12,2,2,2,04/01/2018,
3216990889,10035073,1,2,1,1,3,1,2,1,2,1,2,2,13/02/2018,
3216989136,10034847,1,5,1,1,1,1,1,3,13,2,2,2,28/12/2018,
3216500488,10034646,1,4,1,1,4,1,1,3,11,2,2,2,22/11/2017,
3216417597,10034807,1,5,1,1,1,1,6,3,13,2,2,2,09/03/2019,
3216417597,10034807,2,5,1,1,1,1,6,3,12,2,,,09/03/2019,
3216265971,10035443,1,4,1,,4,2,1,3,11,2,2,2,28/11/2018,
3315986118,10014346,1,1,1,1,1,1,1,3,13,2,2,2,28/12/2018,
3315078336,10016609,1,4,1,1,7,1,1,1,2,2,2,2,27/02/2018,
3315733417,10016530,1,4,1,1,5,1,2,1,3,2,2,2,04/01/2019,
3315485404,10029545,1,5,1,1,7,1,6,1,2,2,2,2,10/03/2019,
3315994449,10029537,1,3,1,1,4,1,1,1,2,2,2,2,09/04/2019,
3315621284,10029533,1,1,1,1,12,1,6,1,4,2,2,2,02/05/2018,
3315717280,10014742,1,6,1,1,1,1,1,1,3,2,2,2,28/03/2019,
3315777854,10014662,1,2,1,1,5,1,6,1,4,2,2,2,22/12/2018,
3315119383,10014861,1,5,1,1,5,1,1,1,3,2,2,2,11/03/2019,
3315087792,10028197,1,1,1,1,9,1,6,3,14,2,,,02/05/2018,
3315894982,10026703,1,5,1,1,5,1,1,1,6,2,,,10/10/2017,
3315004455,10026680,1,2,1,1,9,1,6,3,12,2,,,02/05/2018,
3316211900,10033887,1,1,1,1,9,1,6,1,5,2,2,2,02/05/2018,
3216252238,10036469,1,4,1,1,4,2,1,3,8,2,2,2,27/03/2019,
3216721483,10036468,1,4,1,1,1,2,1,3,8,2,2,2,01/03/2019,
3315828555,10004589,1,6,1,1,4,1,1,1,1,2,2,2,29/03/2019,
3315803151,10004421,1,6,1,1,4,2,1,1,1,2,2,2,04/01/2019,
3216161977,10034427,1,2,1,1,9,1,2,1,4,1,1,2,02/05/2018,
3216087681,10035284,1,2,1,1,5,1,2,3,26,2,,,15/02/2019,
3315717107,10024932,1,3,1,1,4,2,1,1,3,2,2,2,16/07/2018,
3315661988,10025830,1,2,1,1,5,2,1,1,3,2,2,2,23/04/2019,
3315438514,10025796,1,4,1,1,4,1,1,1,3,2,2,2,26/07/2018,
3316546484,10033654,1,2,1,1,4,1,1,1,3,2,2,2,10/04/2019,
3316417940,10034635,1,2,1,1,2,2,1,1,4,2,2,2,27/10/2018,
3316330704,10034383,1,4,1,1,4,2,1,1,5,2,2,2,22/04/2019,
3316505683,10033740,1,5,1,1,4,2,1,3,11,2,2,2,25/05/2018,
3316478395,10034780,1,5,1,1,4,2,1,3,8,2,2,2,25/05/2018,
3316752779,10034633,1,6,1,1,4,2,1,3,11,2,2,2,27/02/2018,
3216617537,10031443,1,5,1,1,4,1,1,1,5,2,2,2,09/02/2017,
3216744503,10032637,1,6,1,1,4,1,1,3,14,2,2,2,07/04/2018,
3315576243,10015794,1,2,1,1,9,1,2,3,26,2,2,2,04/01/2019,
3315291422,10015801,1,5,1,1,9,1,2,3,21,2,2,2,15/02/2019,
3315394372,10008019,1,5,1,1,4,1,1,3,19,2,2,2,26/02/2019,
3315975023,10007536,1,5,1,1,4,2,1,3,19,2,,,03/02/2019,
3315407151,10006656,1,2,1,1,1,1,1,3,19,2,2,2,08/03/2019,
3315112163,10009532,1,5,1,1,4,1,1,3,8,2,2,2,03/02/2018,
3315592072,10016884,1,5,1,1,4,1,1,3,19,2,2,,04/04/2019,
3315282845,10016885,1,5,1,1,4,1,1,3,19,2,2,,06/02/2018,
3315392573,10026786,1,5,1,1,4,1,1,3,19,2,,,31/01/2018,
3315873340,10006464,1,5,1,1,4,1,1,3,19,2,2,,04/04/2019,
3216756333,10037092,1,3,1,1,1,1,1,3,11,2,2,,04/01/2018,
3216938787,10031715,1,5,1,1,4,1,1,3,15,2,2,2,04/03/2019,
3216359665,10035149,1,1,1,1,12,1,6,1,4,2,1,1,02/05/2018,
3315419366,10001220,1,5,1,1,4,2,1,3,15,1,2,2,02/04/2019,
3315154045,10015325,1,4,1,1,3,2,1,3,11,2,2,2,09/04/2019,
3315583977,10015468,1,2,1,1,1,2,1,1,6,2,2,2,09/04/2019,
3315427158,10024561,1,3,1,1,3,1,2,3,11,2,1,2,22/12/2018,
3315422497,10015400,1,4,1,1,4,1,1,3,13,2,2,2,07/02/2018,
3315753925,10015654,1,5,1,1,3,1,6,3,25,2,2,2,08/02/2018,
3315058405,10015327,1,6,1,1,1,2,1,3,15,2,2,2,04/01/2018,
3315955616,10015572,1,6,1,1,3,1,1,3,11,2,,,28/02/2018,
3315794279,10011814,1,3,1,1,1,1,2,3,25,2,,,02/02/2018,
3315013692,10015271,1,5,1,1,1,2,1,3,8,2,2,2,27/03/2019,
3315463274,10015418,1,5,1,1,1,1,1,3,8,2,2,2,07/02/2018,
3315575249,10019518,1,5,1,1,1,2,1,3,15,2,2,2,08/02/2018,
3315257453,10011881,1,1,1,1,5,1,6,3,11,2,1,2,04/01/2018,
3315319288,10014715,1,4,1,1,1,1,1,1,3,2,1,2,31/01/2019,
3315306686,10004599,1,5,1,1,9,1,6,1,4,1,,,02/05/2018,
3315838734,10012657,1,6,1,1,4,2,1,3,12,2,2,2,29/08/2017,
3218740348,10067630,1,6,1,1,11,2,2,3,43,2,2,2,14/02/2019,
3315751429,10016912,1,1,1,1,10,1,6,3,8,2,2,2,06/02/2019,
3315160021,10016901,1,5,1,1,4,2,1,3,8,2,2,2,07/02/2019,
3315045030,10016745,1,2,1,1,4,1,6,3,8,2,2,2,15/02/2019,
3315970384,10016964,1,5,1,1,1,2,1,3,8,2,2,2,15/02/2019,
3315114609,10025368,1,5,1,1,4,1,1,1,2,2,2,2,16/03/2019,
3315813117,10025304,1,5,1,1,1,2,1,3,8,2,2,2,09/03/2019,
3216081325,10036472,1,5,1,1,4,1,1,1,2,2,2,2,05/03/2019,
3315995923,10028534,1,5,1,1,4,2,1,3,8,2,2,2,30/01/2018,
3216002105,10044484,1,5,1,1,9,1,1,3,13,2,2,2,02/05/2018,
3216767286,10041231,1,5,1,,4,2,1,3,29,2,2,,23/12/2017,
3218146843,10067694,1,5,1,1,7,2,1,3,12,2,2,2,09/03/2019,
3218066688,10068404,1,5,1,1,3,1,2,1,5,2,2,2,10/09/2018,
